timestamp,symbol,timeframe,value,price,signal
2024-06-01 06:25:00,BTC/USDT,1m,271084.02,274926.63,-
2024-06-01 06:26:00,BTC/USDT,1m,273042.55,276905.75,-
2024-06-01 06:27:00,BTC/USDT,1m,274994.84,278949.78,-
2024-06-01 06:28:00,BTC/USDT,1m,277031.03,281415.47,-
2024-06-01 06:29:00,BTC/USDT,1m,279177.75,283691.13,-
2024-06-01 06:30:00,BTC/USDT,1m,281366.6,285870.89,-
2024-06-01 06:31:00,BTC/USDT,1m,283608.83,288116.9,-
2024-06-01 06:32:00,BTC/USDT,1m,285839.99,290105.55,-
2024-06-01 06:33:00,BTC/USDT,1m,287972.24,292076.75,-
2024-06-01 06:34:00,BTC/USDT,1m,290184.69,294753.35,-
2024-06-01 06:35:00,BTC/USDT,1m,292422.87,297061.8,-
2024-06-01 06:36:00,BTC/USDT,1m,294634.56,299175.33,-
2024-06-01 06:37:00,BTC/USDT,1m,296897.71,301421.31,-
2024-06-01 06:38:00,BTC/USDT,1m,299286.99,304023.14,-
2024-06-01 06:39:00,BTC/USDT,1m,301599.58,306316.31,-
2024-06-01 06:40:00,BTC/USDT,1m,303997.91,309053.46,-
2024-06-01 06:41:00,BTC/USDT,1m,306367.18,311021.66,-
2024-06-01 06:42:00,BTC/USDT,1m,308753.47,313352.76,-
2024-06-01 06:43:00,BTC/USDT,1m,311163.93,316075.46,-
2024-06-01 06:44:00,BTC/USDT,1m,313522.14,318107.38,-
2024-06-01 06:45:00,BTC/USDT,1m,315768.23,320283.89,-
2024-06-01 06:46:00,BTC/USDT,1m,318029.55,322328.24,-
2024-06-01 06:47:00,BTC/USDT,1m,320349.18,324950.94,-
2024-06-01 06:48:00,BTC/USDT,1m,322602.67,327342.91,-
2024-06-01 06:49:00,BTC/USDT,1m,325029.22,330240.12,-
2024-06-01 06:50:00,BTC/USDT,1m,327494.99,332612.73,-
2024-06-01 06:51:00,BTC/USDT,1m,330029.97,335003.13,-
2024-06-01 06:52:00,BTC/USDT,1m,332575.77,337679.97,-
2024-06-01 06:53:00,BTC/USDT,1m,335193.83,340433.19,-
2024-06-01 06:54:00,BTC/USDT,1m,337742.28,342982.4,-
2024-06-01 06:55:00,BTC/USDT,1m,340343.83,345620.44,-
2024-06-01 06:56:00,BTC/USDT,1m,343015.12,348359.59,-
2024-06-01 06:57:00,BTC/USDT,1m,345678.37,350996.21,-
2024-06-01 06:58:00,BTC/USDT,1m,348233.41,353208.42,-
2024-06-01 06:59:00,BTC/USDT,1m,350838.93,356010.0,-
2024-06-01 07:00:00,BTC/USDT,1m,353431.95,358585.52,-
2024-06-01 07:01:00,BTC/USDT,1m,355915.85,360779.1,-
2024-06-01 07:02:00,BTC/USDT,1m,358477.46,363804.27,-
2024-06-01 07:03:00,BTC/USDT,1m,361201.3,366827.62,-
2024-06-01 07:04:00,BTC/USDT,1m,363736.21,368684.53,-
2024-06-01 07:05:00,BTC/USDT,1m,366234.2,371075.46,-
2024-06-01 07:06:00,BTC/USDT,1m,368832.86,373772.41,-
2024-06-01 07:07:00,BTC/USDT,1m,371329.34,376286.69,-
2024-06-01 07:08:00,BTC/USDT,1m,373764.64,379004.13,-
2024-06-01 07:09:00,BTC/USDT,1m,376523.84,382480.51,-
2024-06-01 07:10:00,BTC/USDT,1m,379355.28,385232.65,-
2024-06-01 07:11:00,BTC/USDT,1m,382382.03,388906.15,-
2024-06-01 07:12:00,BTC/USDT,1m,385488.26,391817.84,-
2024-06-01 07:13:00,BTC/USDT,1m,388600.0,394562.86,-
2024-06-01 07:14:00,BTC/USDT,1m,391500.6,396983.5,-
2024-06-01 07:15:00,BTC/USDT,1m,394403.12,399745.25,-
2024-06-01 07:16:00,BTC/USDT,1m,397174.5,402763.05,-
2024-06-01 07:17:00,BTC/USDT,1m,399846.83,405179.48,-
2024-06-01 07:18:00,BTC/USDT,1m,402631.21,408484.79,-
2024-06-01 07:19:00,BTC/USDT,1m,405513.49,411394.87,-
2024-06-01 07:20:00,BTC/USDT,1m,408488.2,414618.79,-
2024-06-01 07:21:00,BTC/USDT,1m,411470.87,417676.44,-
2024-06-01 07:22:00,BTC/USDT,1m,414576.88,420709.49,-
2024-06-01 07:23:00,BTC/USDT,1m,417544.2,423321.39,-
2024-06-01 07:24:00,BTC/USDT,1m,420495.87,426153.22,-
2024-06-01 07:25:00,BTC/USDT,1m,423349.22,428885.54,-
2024-06-01 07:26:00,BTC/USDT,1m,426129.28,431576.75,-
2024-06-01 07:27:00,BTC/USDT,1m,428856.15,434343.84,-
2024-06-01 07:28:00,BTC/USDT,1m,431645.64,437268.85,-
2024-06-01 07:29:00,BTC/USDT,1m,434542.76,440638.81,-
2024-06-01 07:30:00,BTC/USDT,1m,437551.19,443927.68,-
2024-06-01 07:31:00,BTC/USDT,1m,440734.03,447490.97,-
2024-06-01 07:32:00,BTC/USDT,1m,444017.87,450763.02,-
2024-06-01 07:33:00,BTC/USDT,1m,447326.35,453811.25,-
2024-06-01 07:34:00,BTC/USDT,1m,450654.81,457281.14,-
2024-06-01 07:35:00,BTC/USDT,1m,453975.16,460529.41,-
2024-06-01 07:36:00,BTC/USDT,1m,457236.95,463799.92,-
2024-06-01 07:37:00,BTC/USDT,1m,460497.32,467064.86,-
2024-06-01 07:38:00,BTC/USDT,1m,463726.35,469956.42,-
2024-06-01 07:39:00,BTC/USDT,1m,467018.32,473740.97,-
2024-06-01 07:40:00,BTC/USDT,1m,470278.78,476831.74,-
2024-06-01 07:41:00,BTC/USDT,1m,473653.32,480672.62,-
2024-06-01 07:42:00,BTC/USDT,1m,477075.28,484174.67,-
2024-06-01 07:43:00,BTC/USDT,1m,480583.39,487496.94,-
2024-06-01 07:44:00,BTC/USDT,1m,483967.25,490660.27,-
2024-06-01 07:45:00,BTC/USDT,1m,487460.62,494298.61,-
2024-06-01 07:46:00,BTC/USDT,1m,490916.04,497949.71,-
2024-06-01 07:47:00,BTC/USDT,1m,494365.28,501420.85,-
2024-06-01 07:48:00,BTC/USDT,1m,497846.37,504902.39,-
2024-06-01 07:49:00,BTC/USDT,1m,501448.1,508668.93,-
2024-06-01 07:50:00,BTC/USDT,1m,504934.21,511729.15,-
2024-06-01 07:51:00,BTC/USDT,1m,508566.23,516109.85,-
2024-06-01 07:52:00,BTC/USDT,1m,512260.82,519893.77,-
2024-06-01 07:53:00,BTC/USDT,1m,516080.42,524000.41,-
2024-06-01 07:54:00,BTC/USDT,1m,519885.69,527695.28,-
2024-06-01 07:55:00,BTC/USDT,1m,523746.85,531034.92,-
2024-06-01 07:56:00,BTC/USDT,1m,527560.7,535179.1,-
2024-06-01 07:57:00,BTC/USDT,1m,531459.32,539386.88,-
2024-06-01 07:58:00,BTC/USDT,1m,535363.95,543523.58,-
2024-06-01 07:59:00,BTC/USDT,1m,539302.6,547388.51,-
2024-06-01 08:00:00,BTC/USDT,1m,543467.71,551860.46,-
2024-06-01 08:01:00,BTC/USDT,1m,547566.39,555672.54,-
2024-06-01 08:02:00,BTC/USDT,1m,551800.32,560556.51,-
2024-06-01 08:03:00,BTC/USDT,1m,555987.06,564457.29,-
2024-06-01 08:04:00,BTC/USDT,1m,560274.98,568828.11,-
2024-06-01 08:05:00,BTC/USDT,1m,564511.59,573043.48,-
2024-06-01 08:06:00,BTC/USDT,1m,568936.91,577799.17,-
2024-06-01 08:07:00,BTC/USDT,1m,573072.15,581232.72,-
2024-06-01 08:08:00,BTC/USDT,1m,577198.94,585091.21,-
2024-06-01 08:09:00,BTC/USDT,1m,581432.73,589997.07,-
2024-06-01 08:10:00,BTC/USDT,1m,585755.6,594657.85,-
2024-06-01 08:11:00,BTC/USDT,1m,589972.36,598882.96,-
2024-06-01 08:12:00,BTC/USDT,1m,594374.12,603241.5,-
2024-06-01 08:13:00,BTC/USDT,1m,599041.04,608425.84,-
2024-06-01 08:14:00,BTC/USDT,1m,603612.65,612855.1,-
2024-06-01 08:15:00,BTC/USDT,1m,608126.78,617228.49,-
2024-06-01 08:16:00,BTC/USDT,1m,612731.9,621908.56,-
2024-06-01 08:17:00,BTC/USDT,1m,617370.88,626436.41,-
2024-06-01 08:18:00,BTC/USDT,1m,621880.07,630971.77,-
2024-06-01 08:19:00,BTC/USDT,1m,626507.4,635991.76,-
2024-06-01 08:20:00,BTC/USDT,1m,631199.38,640688.42,-
2024-06-01 08:21:00,BTC/USDT,1m,636007.4,645948.62,-
2024-06-01 08:22:00,BTC/USDT,1m,640901.34,650906.13,-
2024-06-01 08:23:00,BTC/USDT,1m,645853.97,655734.94,-
2024-06-01 08:24:00,BTC/USDT,1m,650611.02,659777.0,-
2024-06-01 08:25:00,BTC/USDT,1m,655547.71,665371.84,-
2024-06-01 08:26:00,BTC/USDT,1m,660427.1,670345.61,-
2024-06-01 08:27:00,BTC/USDT,1m,665051.88,674030.02,-
2024-06-01 08:28:00,BTC/USDT,1m,669661.07,678780.88,-
2024-06-01 08:29:00,BTC/USDT,1m,674466.08,683802.05,-
2024-06-01 08:30:00,BTC/USDT,1m,679215.34,689118.15,-
2024-06-01 08:31:00,BTC/USDT,1m,684069.72,694617.51,-
2024-06-01 08:32:00,BTC/USDT,1m,689164.15,699502.18,-
2024-06-01 08:33:00,BTC/USDT,1m,694421.24,705066.29,-
2024-06-01 08:34:00,BTC/USDT,1m,699616.6,709778.86,-
2024-06-01 08:35:00,BTC/USDT,1m,704772.57,714898.03,-
2024-06-01 08:36:00,BTC/USDT,1m,709660.73,719058.29,-
2024-06-01 08:37:00,BTC/USDT,1m,714517.64,723786.73,-
2024-06-01 08:38:00,BTC/USDT,1m,719260.48,728780.48,-
2024-06-01 08:39:00,BTC/USDT,1m,723987.6,733414.47,-
2024-06-01 08:40:00,BTC/USDT,1m,728798.53,738952.7,-
2024-06-01 08:41:00,BTC/USDT,1m,733710.5,743618.12,-
2024-06-01 08:42:00,BTC/USDT,1m,739066.67,750567.57,-
2024-06-01 08:43:00,BTC/USDT,1m,744461.87,755756.47,-
2024-06-01 08:44:00,BTC/USDT,1m,750082.17,761515.98,-
2024-06-01 08:45:00,BTC/USDT,1m,755645.62,766769.94,-
2024-06-01 08:46:00,BTC/USDT,1m,761473.03,772755.18,-
2024-06-01 08:47:00,BTC/USDT,1m,767091.96,778662.23,-
2024-06-01 08:48:00,BTC/USDT,1m,772948.96,785041.46,-
2024-06-01 08:49:00,BTC/USDT,1m,778794.78,790745.11,-
2024-06-01 08:50:00,BTC/USDT,1m,784580.53,795698.67,-
2024-06-01 08:51:00,BTC/USDT,1m,790620.63,802955.66,-
2024-06-01 08:52:00,BTC/USDT,1m,796495.94,808038.78,-
2024-06-01 08:53:00,BTC/USDT,1m,802085.51,812989.32,-
2024-06-01 08:54:00,BTC/USDT,1m,807803.25,819333.8,-
2024-06-01 08:55:00,BTC/USDT,1m,813927.76,826321.24,-
2024-06-01 08:56:00,BTC/USDT,1m,819971.74,833175.56,-
2024-06-01 08:57:00,BTC/USDT,1m,826523.23,840796.23,-
2024-06-01 08:58:00,BTC/USDT,1m,833463.18,847689.08,-
2024-06-01 08:59:00,BTC/USDT,1m,840296.58,853500.77,-
2024-06-01 09:00:00,BTC/USDT,1m,846984.86,859762.64,-
2024-06-01 09:01:00,BTC/USDT,1m,853593.39,866218.24,-
2024-06-01 09:02:00,BTC/USDT,1m,859746.98,871564.17,-
2024-06-01 09:03:00,BTC/USDT,1m,865825.3,878080.69,-
2024-06-01 09:04:00,BTC/USDT,1m,872244.11,885594.81,-
2024-06-01 09:05:00,BTC/USDT,1m,878705.07,892067.42,-
2024-06-01 09:06:00,BTC/USDT,1m,885118.12,898283.49,-
2024-06-01 09:07:00,BTC/USDT,1m,892128.03,906613.74,-
2024-06-01 09:08:00,BTC/USDT,1m,899291.96,913900.33,-
2024-06-01 09:09:00,BTC/USDT,1m,906329.54,920782.7,-
2024-06-01 09:10:00,BTC/USDT,1m,913627.54,928557.44,-
2024-06-01 09:11:00,BTC/USDT,1m,921301.07,936651.15,-
2024-06-01 09:12:00,BTC/USDT,1m,928966.29,944939.82,-
2024-06-01 09:13:00,BTC/USDT,1m,936819.53,953166.52,-
2024-06-01 09:14:00,BTC/USDT,1m,945143.16,962400.87,-
2024-06-01 09:15:00,BTC/USDT,1m,953401.61,969849.68,-
2024-06-01 09:16:00,BTC/USDT,1m,961596.88,977627.51,-
2024-06-01 09:17:00,BTC/USDT,1m,969725.91,985584.98,-
2024-06-01 09:18:00,BTC/USDT,1m,977939.69,994235.4,-
2024-06-01 09:19:00,BTC/USDT,1m,985816.9,1001786.91,-
2024-06-01 09:20:00,BTC/USDT,1m,994017.34,1010851.89,-
2024-06-01 09:21:00,BTC/USDT,1m,1002307.11,1019076.37,-
2024-06-01 09:22:00,BTC/USDT,1m,1010624.23,1027170.58,-
2024-06-01 09:23:00,BTC/USDT,1m,1018965.52,1035941.87,-
2024-06-01 09:24:00,BTC/USDT,1m,1027326.72,1043592.88,-
2024-06-01 09:25:00,BTC/USDT,1m,1035564.71,1052041.85,-
2024-06-01 09:26:00,BTC/USDT,1m,1043822.68,1060366.23,-
2024-06-01 09:27:00,BTC/USDT,1m,1052521.52,1070664.79,-
2024-06-01 09:28:00,BTC/USDT,1m,1061354.04,1080104.43,-
2024-06-01 09:29:00,BTC/USDT,1m,1070562.58,1089635.62,-
2024-06-01 09:30:00,BTC/USDT,1m,1079847.01,1098463.97,-
2024-06-01 09:31:00,BTC/USDT,1m,1089436.73,1108314.84,-
2024-06-01 09:32:00,BTC/USDT,1m,1098896.46,1117963.43,-
2024-06-01 09:33:00,BTC/USDT,1m,1108211.5,1126679.63,-
2024-06-01 09:34:00,BTC/USDT,1m,1118062.12,1138888.73,-
2024-06-01 09:35:00,BTC/USDT,1m,1127904.29,1147674.84,-
2024-06-01 09:36:00,BTC/USDT,1m,1137746.76,1157527.16,-
2024-06-01 09:37:00,BTC/USDT,1m,1147519.74,1166828.35,-
2024-06-01 09:38:00,BTC/USDT,1m,1157471.58,1176438.8,-
2024-06-01 09:39:00,BTC/USDT,1m,1167037.63,1186719.0,-
2024-06-01 09:40:00,BTC/USDT,1m,1176680.87,1195891.05,-
2024-06-01 09:41:00,BTC/USDT,1m,1186226.75,1205256.54,-
2024-06-01 09:42:00,BTC/USDT,1m,1195658.53,1213987.26,-
2024-06-01 09:43:00,BTC/USDT,1m,1205068.19,1223487.11,-
2024-06-01 09:44:00,BTC/USDT,1m,1214494.01,1233848.07,-
2024-06-01 09:45:00,BTC/USDT,1m,1224306.77,1244954.85,-
2024-06-01 09:46:00,BTC/USDT,1m,1234219.99,1254822.65,-
2024-06-01 09:47:00,BTC/USDT,1m,1244400.79,1264891.25,-
2024-06-01 09:48:00,BTC/USDT,1m,1254625.94,1274612.88,-
2024-06-01 09:49:00,BTC/USDT,1m,1264871.54,1285076.05,-
2024-06-01 09:50:00,BTC/USDT,1m,1275059.71,1295895.73,-
2024-06-01 09:51:00,BTC/USDT,1m,1285649.24,1307770.3,-
2024-06-01 09:52:00,BTC/USDT,1m,1296247.81,1317884.09,-
2024-06-01 09:53:00,BTC/USDT,1m,1307755.46,1332151.14,-
2024-06-01 09:54:00,BTC/USDT,1m,1319589.53,1344246.37,-
2024-06-01 09:55:00,BTC/USDT,1m,1331315.96,1354527.91,-
2024-06-01 09:56:00,BTC/USDT,1m,1342942.81,1365904.56,-
2024-06-01 09:57:00,BTC/USDT,1m,1354801.22,1377176.14,-
2024-06-01 09:58:00,BTC/USDT,1m,1366179.56,1389042.81,-
2024-06-01 09:59:00,BTC/USDT,1m,1377553.24,1401114.8,-
2024-06-01 10:00:00,BTC/USDT,1m,1389246.2,1412992.68,-
2024-06-01 10:01:00,BTC/USDT,1m,1401042.55,1424886.3,-
2024-06-01 10:02:00,BTC/USDT,1m,1413132.79,1437627.35,-
2024-06-01 10:03:00,BTC/USDT,1m,1425592.03,1451339.0,-
2024-06-01 10:04:00,BTC/USDT,1m,1438091.48,1463612.09,-
2024-06-01 10:05:00,BTC/USDT,1m,1451450.16,1479786.05,-
2024-06-01 10:06:00,BTC/USDT,1m,1464811.51,1491693.04,-
2024-06-01 10:07:00,BTC/USDT,1m,1478789.38,1507516.7,-
2024-06-01 10:08:00,BTC/USDT,1m,1493039.05,1522587.38,-
2024-06-01 10:09:00,BTC/USDT,1m,1507736.96,1537101.64,-
2024-06-01 10:10:00,BTC/USDT,1m,1521957.22,1550887.34,-
2024-06-01 10:11:00,BTC/USDT,1m,1536048.73,1562150.6,-
2024-06-01 10:12:00,BTC/USDT,1m,1549960.25,1577074.28,-
2024-06-01 10:13:00,BTC/USDT,1m,1564059.82,1593085.23,-
2024-06-01 10:14:00,BTC/USDT,1m,1578045.97,1607032.39,-
2024-06-01 10:15:00,BTC/USDT,1m,1592428.29,1622798.97,-
2024-06-01 10:16:00,BTC/USDT,1m,1608122.75,1640622.89,-
2024-06-01 10:17:00,BTC/USDT,1m,1623754.92,1655235.14,-
2024-06-01 10:18:00,BTC/USDT,1m,1639147.08,1670045.99,-
2024-06-01 10:19:00,BTC/USDT,1m,1655097.03,1686782.17,-
2024-06-01 10:20:00,BTC/USDT,1m,1671513.34,1704880.51,-
2024-06-01 10:21:00,BTC/USDT,1m,1687636.13,1721236.82,-
2024-06-01 10:22:00,BTC/USDT,1m,1704436.81,1739238.58,-
2024-06-01 10:23:00,BTC/USDT,1m,1721739.69,1756560.38,-
2024-06-01 10:24:00,BTC/USDT,1m,1739156.11,1773864.28,-
2024-06-01 10:25:00,BTC/USDT,1m,1756796.54,1793082.66,-
2024-06-01 10:26:00,BTC/USDT,1m,1774544.66,1809977.38,-
2024-06-01 10:27:00,BTC/USDT,1m,1792145.49,1827242.77,-
2024-06-01 10:28:00,BTC/USDT,1m,1810037.1,1846018.42,-
2024-06-01 10:29:00,BTC/USDT,1m,1827822.99,1862793.74,-
2024-06-01 10:30:00,BTC/USDT,1m,1845871.37,1883324.53,-
2024-06-01 10:31:00,BTC/USDT,1m,1864580.01,1903520.57,-
2024-06-01 10:32:00,BTC/USDT,1m,1883960.53,1924145.37,-
2024-06-01 10:33:00,BTC/USDT,1m,1903535.28,1943892.17,-
2024-06-01 10:34:00,BTC/USDT,1m,1923487.06,1962552.68,-
2024-06-01 10:35:00,BTC/USDT,1m,1943373.63,1982757.36,-
2024-06-01 10:36:00,BTC/USDT,1m,1963173.65,2002520.69,-
2024-06-01 10:37:00,BTC/USDT,1m,1982945.05,2023002.33,-
2024-06-01 10:38:00,BTC/USDT,1m,2002796.47,2043149.3,-
2024-06-01 10:39:00,BTC/USDT,1m,2023044.09,2063790.76,-
2024-06-01 10:40:00,BTC/USDT,1m,2043697.09,2086022.39,-
2024-06-01 10:41:00,BTC/USDT,1m,2064548.52,2106777.82,-
2024-06-01 10:42:00,BTC/USDT,1m,2085778.82,2129153.83,-
2024-06-01 10:43:00,BTC/USDT,1m,2107005.0,2149280.22,-
2024-06-01 10:44:00,BTC/USDT,1m,2128510.82,2171319.86,-
2024-06-01 10:45:00,BTC/USDT,1m,2150521.77,2196077.12,-
2024-06-01 10:46:00,BTC/USDT,1m,2173237.64,2220357.15,-
2024-06-01 10:47:00,BTC/USDT,1m,2195808.97,2242010.48,-
2024-06-01 10:48:00,BTC/USDT,1m,2219612.44,2268297.61,-
2024-06-01 10:49:00,BTC/USDT,1m,2243817.3,2292344.14,-
2024-06-01 10:50:00,BTC/USDT,1m,2267669.3,2315337.12,-
2024-06-01 10:51:00,BTC/USDT,1m,2291788.28,2340952.07,-
2024-06-01 10:52:00,BTC/USDT,1m,2317146.39,2368801.03,-
2024-06-01 10:53:00,BTC/USDT,1m,2342846.81,2396799.68,-
2024-06-01 10:54:00,BTC/USDT,1m,2368605.65,2421138.34,-
2024-06-01 10:55:00,BTC/USDT,1m,2394506.4,2444840.9,-
2024-06-01 10:56:00,BTC/USDT,1m,2420267.89,2469759.51,-
2024-06-01 10:57:00,BTC/USDT,1m,2446152.86,2498225.85,-
2024-06-01 10:58:00,BTC/USDT,1m,2471288.51,2522477.94,-
2024-06-01 10:59:00,BTC/USDT,1m,2496760.22,2548496.92,-
2024-06-01 11:00:00,BTC/USDT,1m,2523630.82,2579193.87,-
2024-06-01 11:01:00,BTC/USDT,1m,2551912.78,2611169.3,-
2024-06-01 11:02:00,BTC/USDT,1m,2579688.81,2637106.01,-
2024-06-01 11:03:00,BTC/USDT,1m,2609503.26,2671550.18,-
2024-06-01 11:04:00,BTC/USDT,1m,2639706.4,2699512.62,-
2024-06-01 11:05:00,BTC/USDT,1m,2669514.22,2728232.99,-
2024-06-01 11:06:00,BTC/USDT,1m,2698837.41,2757785.24,-
2024-06-01 11:07:00,BTC/USDT,1m,2729074.73,2788292.6,-
2024-06-01 11:08:00,BTC/USDT,1m,2758365.79,2818005.49,-
2024-06-01 11:09:00,BTC/USDT,1m,2787364.24,2844504.88,-
2024-06-01 11:10:00,BTC/USDT,1m,2817319.73,2878010.44,-
2024-06-01 11:11:00,BTC/USDT,1m,2848449.82,2913435.71,-
2024-06-01 11:12:00,BTC/USDT,1m,2879879.75,2945442.25,-
2024-06-01 11:13:00,BTC/USDT,1m,2912095.22,2979082.81,-
2024-06-01 11:14:00,BTC/USDT,1m,2946200.48,3015031.17,-
2024-06-01 11:15:00,BTC/USDT,1m,2980268.74,3048351.77,-
2024-06-01 11:16:00,BTC/USDT,1m,3014049.56,3082339.8,-
2024-06-01 11:17:00,BTC/USDT,1m,3048993.91,3120163.98,-
2024-06-01 11:18:00,BTC/USDT,1m,3084413.71,3156181.81,-
2024-06-01 11:19:00,BTC/USDT,1m,3119952.26,3192723.92,-
2024-06-01 11:20:00,BTC/USDT,1m,3156097.44,3229077.69,-
2024-06-01 11:21:00,BTC/USDT,1m,3194219.75,3272951.33,-
2024-06-01 11:22:00,BTC/USDT,1m,3232489.46,3311512.56,-
2024-06-01 11:23:00,BTC/USDT,1m,3270708.36,3347276.29,-
2024-06-01 11:24:00,BTC/USDT,1m,3310518.38,3391774.01,-
2024-06-01 11:25:00,BTC/USDT,1m,3351236.01,3432665.86,-
2024-06-01 11:26:00,BTC/USDT,1m,3391137.55,3472459.02,-
2024-06-01 11:27:00,BTC/USDT,1m,3432074.51,3516197.35,-
2024-06-01 11:28:00,BTC/USDT,1m,3474150.58,3557656.64,-
2024-06-01 11:29:00,BTC/USDT,1m,3516217.46,3602108.44,-
2024-06-01 11:30:00,BTC/USDT,1m,3559499.53,3649076.19,-
2024-06-01 11:31:00,BTC/USDT,1m,3605632.04,3703121.58,-
2024-06-01 11:32:00,BTC/USDT,1m,3652528.16,3750677.93,-
2024-06-01 11:33:00,BTC/USDT,1m,3700158.44,3795808.07,-
2024-06-01 11:34:00,BTC/USDT,1m,3748132.25,3841977.46,-
2024-06-01 11:35:00,BTC/USDT,1m,3795602.14,3886425.64,-
2024-06-01 11:36:00,BTC/USDT,1m,3841909.11,3934656.44,-
2024-06-01 11:37:00,BTC/USDT,1m,3888980.69,3986035.86,-
2024-06-01 11:38:00,BTC/USDT,1m,3936873.48,4035271.98,-
2024-06-01 11:39:00,BTC/USDT,1m,3986455.66,4089888.38,-
2024-06-01 11:40:00,BTC/USDT,1m,4037278.32,4140538.95,-
2024-06-01 11:41:00,BTC/USDT,1m,4089470.0,4195614.81,-
2024-06-01 11:42:00,BTC/USDT,1m,4141247.34,4244922.6,-
2024-06-01 11:43:00,BTC/USDT,1m,4195164.88,4304859.66,-
2024-06-01 11:44:00,BTC/USDT,1m,4249516.99,4361648.94,-
2024-06-01 11:45:00,BTC/USDT,1m,4304637.53,4416141.66,-
2024-06-01 11:46:00,BTC/USDT,1m,4360321.26,4474033.43,-
2024-06-01 11:47:00,BTC/USDT,1m,4416317.17,4524902.17,-
2024-06-01 11:48:00,BTC/USDT,1m,4472490.91,4585728.34,-
2024-06-01 11:49:00,BTC/USDT,1m,4528961.28,4644000.8,-
2024-06-01 11:50:00,BTC/USDT,1m,4585796.05,4700315.5,-
2024-06-01 11:51:00,BTC/USDT,1m,4645003.43,4770070.35,-
2024-06-01 11:52:00,BTC/USDT,1m,4706834.47,4834057.38,-
2024-06-01 11:53:00,BTC/USDT,1m,4768836.41,4895738.0,-
2024-06-01 11:54:00,BTC/USDT,1m,4831580.84,4957722.95,-
2024-06-01 11:55:00,BTC/USDT,1m,4894725.22,5016037.43,-
2024-06-01 11:56:00,BTC/USDT,1m,4955587.06,5074379.52,-
2024-06-01 11:57:00,BTC/USDT,1m,5016635.99,5139302.03,-
2024-06-01 11:58:00,BTC/USDT,1m,5078679.88,5205957.48,-
2024-06-01 11:59:00,BTC/USDT,1m,5141926.47,5273955.91,-
2024-06-01 12:00:00,BTC/USDT,1m,5208493.26,5348871.35,-
2024-06-01 12:01:00,BTC/USDT,1m,5276871.2,5416269.22,-
2024-06-01 12:02:00,BTC/USDT,1m,5346858.79,5489239.97,-
2024-06-01 12:03:00,BTC/USDT,1m,5418161.97,5562473.38,-
2024-06-01 12:04:00,BTC/USDT,1m,5492496.89,5645630.55,-
2024-06-01 12:05:00,BTC/USDT,1m,5566892.84,5720851.09,-
2024-06-01 12:06:00,BTC/USDT,1m,5643287.29,5798241.47,-
2024-06-01 12:07:00,BTC/USDT,1m,5721555.02,5880578.6,-
2024-06-01 12:08:00,BTC/USDT,1m,5801665.47,5963025.64,-
2024-06-01 12:09:00,BTC/USDT,1m,5882548.83,6050047.33,-
2024-06-01 12:10:00,BTC/USDT,1m,5964171.51,6128964.53,-
2024-06-01 12:11:00,BTC/USDT,1m,6046992.28,6212345.31,-
2024-06-01 12:12:00,BTC/USDT,1m,6131409.37,6302664.05,-
2024-06-01 12:13:00,BTC/USDT,1m,6217837.05,6395164.01,-
2024-06-01 12:14:00,BTC/USDT,1m,6305960.83,6490666.27,-
2024-06-01 12:15:00,BTC/USDT,1m,6396144.54,6579883.08,-
2024-06-01 12:16:00,BTC/USDT,1m,6487549.65,6669370.84,-
2024-06-01 12:17:00,BTC/USDT,1m,6580714.38,6768487.68,-
2024-06-01 12:18:00,BTC/USDT,1m,6673783.17,6860507.98,-
2024-06-01 12:19:00,BTC/USDT,1m,6768319.99,6963350.35,-
2024-06-01 12:20:00,BTC/USDT,1m,6865563.8,7066102.15,-
2024-06-01 12:21:00,BTC/USDT,1m,6968578.85,7184446.1,-
2024-06-01 12:22:00,BTC/USDT,1m,7073888.11,7295033.95,-
2024-06-01 12:23:00,BTC/USDT,1m,7183027.34,7406204.14,-
2024-06-01 12:24:00,BTC/USDT,1m,7292053.74,7508482.34,-
2024-06-01 12:25:00,BTC/USDT,1m,7400230.13,7606984.11,-
2024-06-01 12:26:00,BTC/USDT,1m,7507696.75,7721779.23,-
2024-06-01 12:27:00,BTC/USDT,1m,7614570.86,7829404.46,-
2024-06-01 12:28:00,BTC/USDT,1m,7722423.37,7945466.72,-
2024-06-01 12:29:00,BTC/USDT,1m,7833418.57,8063458.33,-
2024-06-01 12:30:00,BTC/USDT,1m,7947718.6,8178484.24,-
2024-06-01 12:31:00,BTC/USDT,1m,8063134.54,8298858.97,-
2024-06-01 12:32:00,BTC/USDT,1m,8182167.9,8424571.24,-
2024-06-01 12:33:00,BTC/USDT,1m,8301751.91,8543386.76,-
2024-06-01 12:34:00,BTC/USDT,1m,8423483.19,8672114.74,-
2024-06-01 12:35:00,BTC/USDT,1m,8551626.67,8819201.62,-
2024-06-01 12:36:00,BTC/USDT,1m,8683689.62,8959173.74,-
2024-06-01 12:37:00,BTC/USDT,1m,8817685.76,9094551.95,-
2024-06-01 12:38:00,BTC/USDT,1m,8956165.55,9235785.69,-
2024-06-01 12:39:00,BTC/USDT,1m,9096165.42,9372114.1,-
2024-06-01 12:40:00,BTC/USDT,1m,9236959.77,9523173.38,-
2024-06-01 12:41:00,BTC/USDT,1m,9378864.38,9668696.8,-
